UMLS_drugname,UMLS_pt,a,drug_total,b,pt_total,c,d,PRR
losartan,Pupillary light reflex tests abnormal,2,17043,17041,9,7,404785,5.500798727252573
losartan,Pure Red-Cell Aplasia,3,17043,17040,23,20,404772,3.2288120024494793
losartan,Pustular rash,3,17043,17040,13,10,404782,5.712648970747562
losartan,Raised jugular venous pressure,11,17043,17032,51,40,404752,5.341299883034473
losartan,Reaction to colouring,1,17043,17042,7,6,404786,3.536037017787986
losartan,Reduced fluid intake,1,17043,17042,8,7,404785,3.094025055744631
losartan,Reflux laryngitis,4,17043,17039,16,12,404780,6.189022243089383
losartan,Renal dysplasia,1,17043,17042,6,5,404787,4.125386300512459
losartan,Renal transplant rejection,7,17043,17036,55,48,404744,3.1510384426561933
losartan,Respiratory arrest,9,17043,17034,68,59,404733,3.2770989163541433
losartan,Respiratory tract infection bacterial,6,17043,17037,14,8,404784,10.61104822277564
losartan,Reticulocyte count increased,1,17043,17042,6,5,404787,4.125386300512459
losartan,Rheumatoid factor increased,1,17043,17042,7,6,404786,3.536037017787986
losartan,Rheumatoid lung disease,16,17043,17027,85,69,404723,4.66249106091018
losartan,Ridged nails,6,17043,17037,14,8,404784,10.61104822277564
losartan,Ruptured cyst of kidney,1,17043,17042,5,4,404788,4.950475296326723
losartan,Salt craving,17,17043,17026,130,113,404679,3.2389309562750186
losartan,Scratch marks,1,17043,17042,8,7,404785,3.094025055744631
losartan,Secondary hypoparathyroidism,1,17043,17042,8,7,404785,3.094025055744631
losartan,Secretion discharge,1,17043,17042,5,4,404788,4.950475296326723
losartan,Self Medication,1,17043,17042,6,5,404787,4.125386300512459
losartan,Sensory disorder of eyelid,1,17043,17042,8,7,404785,3.094025055744631
losartan,Sialorrhea,1,17043,17042,8,7,404785,3.094025055744631
losartan,Skin Wrinkling,10,17043,17033,81,71,404721,3.056912761212258
losartan,Slow respiration,1,17043,17042,8,7,404785,3.094025055744631
losartan,Sluggishness,3,17043,17040,21,18,404774,3.536334674714956
losartan,Small bowel angioedema,3,17043,17040,21,18,404774,3.536334674714956
losartan,Snoring,2,17043,17041,15,13,404779,3.30043229074976
losartan,Soft stool (finding),2,17043,17041,8,6,404786,6.188413238659703
losartan,Somnambulism,2,17043,17041,16,14,404778,3.0941479373276217
losartan,Spinal cord herniation,11,17043,17032,89,78,404714,3.060469123553285
losartan,Spontaneous pneumothorax,1,17043,17042,6,5,404787,4.125386300512459
losartan,Sprain of ligament,1,17043,17042,8,7,404785,3.094025055744631
losartan,Stage IV Lung Cancer AJCC v7,2,17043,17041,9,7,404785,5.500798727252573
losartan,Stem cell transplant,1,17043,17042,6,5,404787,4.125386300512459
losartan,Stent-graft endoleak,1,17043,17042,6,5,404787,4.125386300512459
losartan,Streptococcal Infections,1,17043,17042,6,5,404787,4.125386300512459
losartan,Suicidal behavior,2,17043,17041,7,5,404787,7.072489039040297
losartan,Suture rupture,6,17043,17037,34,28,404764,4.369047988979005
losartan,Systemic Scleroderma,4,17043,17039,16,12,404780,6.189022243089383
losartan,"Tachycardia, Paroxysmal",3,17043,17040,24,21,404771,3.0942708333333333
losartan,Takotsubo Cardiomyopathy,1,17043,17042,6,5,404787,4.125386300512459
losartan,Tardive Dyskinesia,1,17043,17042,7,6,404786,3.536037017787986
losartan,Testicular Hematocele,2,17043,17041,15,13,404779,3.30043229074976
losartan,Thalamic infarction,1,17043,17042,6,5,404787,4.125386300512459
losartan,Thiamine Deficiency,2,17043,17041,11,9,404783,4.5006321652058405
losartan,Thrombosis of subclavian vein,2,17043,17041,7,5,404787,7.072489039040297
losartan,Tongue swelling,1,17043,17042,7,6,404786,3.536037017787986
losartan,Tonic-Clonic Epilepsy,2,17043,17041,7,5,404787,7.072489039040297
losartan,Tooth Diseases,3,17043,17040,19,16,404776,3.9085989621942177
losartan,Toxic Epidermal Necrolysis,1,17043,17042,8,7,404785,3.094025055744631
losartan,Toxic leukocyte granulations,1,17043,17042,5,4,404788,4.950475296326723
losartan,Toxicity to various agents,1,17043,17042,5,4,404788,4.950475296326723
losartan,Traumatic amputation of limb,6,17043,17037,24,18,404774,6.189631390503022
losartan,Traumatic hemorrhage,1,17043,17042,5,4,404788,4.950475296326723
losartan,Traumatic subcutaneous emphysema,4,17043,17039,8,4,404788,12.37827924173954
losartan,Trichorrhexis,8,17043,17035,33,25,404767,6.002643399062537
losartan,Troponin increased,6,17043,17037,35,29,404763,4.244207984303071
losartan,Tubular breast cancer stage I,1,17043,17042,8,7,404785,3.094025055744631
losartan,Ulcer of pharynx,3,17043,17040,11,8,404784,6.751344430217669
losartan,Ulcerative esophagitis,1,17043,17042,6,5,404787,4.125386300512459
losartan,Ulcerative gingivitis,1,17043,17042,5,4,404788,4.950475296326723
losartan,Ulcerative proctitis (disorder),1,17043,17042,6,5,404787,4.125386300512459
losartan,Upper abdominal pain,2,17043,17041,16,14,404778,3.0941479373276217
losartan,Urgency of micturition,5,17043,17038,29,24,404768,4.268410166321934
losartan,Urinary casts present,2,17043,17041,6,4,404788,8.25125677288109
losartan,Urine albumin/creatinine ratio increased,2,17043,17041,13,11,404781,3.8082091607119484
losartan,Urine alcohol test positive,3,17043,17040,18,15,404777,4.1257531298904535
losartan,Urine ketone body present,1,17043,17042,5,4,404788,4.950475296326723
losartan,Urine output increased,3,17043,17040,13,10,404782,5.712648970747562
losartan,Urologic Diseases,13,17043,17030,96,83,404709,3.353522582697201
losartan,Uterine Diseases,2,17043,17041,8,6,404786,6.188413238659703
losartan,Vaccination site pain,1,17043,17042,6,5,404787,4.125386300512459
losartan,Vaginal Discharge,5,17043,17038,38,33,404759,3.2574014123229187
losartan,Vascular pain,3,17043,17040,11,8,404784,6.751344430217669
losartan,Very low density lipoprotein decreased,2,17043,17041,13,11,404781,3.8082091607119484
losartan,Viral test positive,10,17043,17033,65,55,404737,3.8095281105907537
losartan,Vulvovaginal dryness,5,17043,17038,39,34,404758,3.1738707745281283
losartan,Wrong technique in drug usage process,6,17043,17037,48,42,404750,3.094639607912191
losartan,leukemia,5,17043,17038,41,36,404756,3.019033494713395
methyldopa,Abnormal behavior,1,401,400,59,58,421376,17.87186440677966
methyldopa,Abnormal feces,1,401,400,243,242,421192,4.337366255144033
methyldopa,Abnormal glomerular filtration rate,1,401,400,30,29,421405,35.150416666666665
methyldopa,Abnormal heart beat,2,401,399,43,41,421393,49.168502651978784
methyldopa,Accessory nipple,2,401,399,6,4,421430,352.4051796157059
methyldopa,Acidosis,1,401,400,157,156,421278,6.714617834394905
methyldopa,Acute respiratory failure,1,401,400,20,19,421415,52.726875
methyldopa,Adrenal Cortical Adenoma,1,401,400,35,34,421400,30.128571428571426
methyldopa,Adverse reaction to drug,3,401,398,498,495,420939,6.377323363806987
methyldopa,Age related macular degeneration,3,401,398,915,912,420522,3.4675014416344014
methyldopa,Alanine Aminotransferase Increased,9,401,392,188,179,421255,51.49293041684759
methyldopa,"Anemia, Pernicious",1,401,400,91,90,421344,11.586373626373627
methyldopa,Anti-glomerular basement membrane antibody positive,1,401,400,329,328,421106,3.2029331306990882
methyldopa,Arthralgia,1,401,400,118,117,421317,8.93468220338983
methyldopa,"Arthritis, Psoriatic",1,401,400,7,6,421428,150.65285714285713
methyldopa,Asterixis,1,401,400,6,5,421429,175.76208333333332
methyldopa,Atrophy of cerebellum,1,401,400,5,4,421430,210.915
methyldopa,Axonal neuropathy,1,401,400,111,110,421324,9.498288288288288
methyldopa,Balanitis,4,401,397,83,79,421355,51.19747503869382
methyldopa,Bifascicular block,1,401,400,210,209,421225,5.019345238095238
methyldopa,Bleeding from anus,1,401,400,33,32,421402,31.95469696969697
methyldopa,Blister of lip,1,401,400,22,21,421413,47.93329545454545
methyldopa,Blood Platelet Disorders,1,401,400,40,39,421395,26.3621875
methyldopa,Blood creatine phosphokinase MB increased,1,401,400,61,60,421374,17.285819672131147
methyldopa,Blood sodium decreased,1,401,400,335,334,421100,3.145522388059702
methyldopa,Blunted affect,1,401,400,102,101,421333,10.336593137254903
methyldopa,Carcinoma in situ of rectum,2,401,399,95,93,421341,22.252473288484367
methyldopa,Cardiac septal hypertrophy,2,401,399,14,12,421422,151.0279269602578
methyldopa,Cerebral Thrombosis,1,401,400,325,324,421110,3.2423846153846156
methyldopa,Cerebral venous sinus thrombosis,1,401,400,222,221,421213,4.747894144144144
methyldopa,Chest discomfort,1,401,400,347,346,421088,3.0366570605187317
methyldopa,Cholecystectomy procedure,1,401,400,187,186,421248,5.637005347593583
methyldopa,Colitis,1,401,400,175,174,421260,6.023714285714286
methyldopa,Colorectal Carcinoma,2,401,399,159,157,421277,13.293485285540896
methyldopa,Congenital anomaly of central nervous system,2,401,399,648,646,420788,3.2580448033664404
methyldopa,Congenital atresia of aorta,3,401,398,125,122,421312,25.429748743718594
methyldopa,Congenital choroid plexus cyst,1,401,400,15,14,421420,70.30333333333333
methyldopa,Constipation,1,401,400,178,177,421257,5.922148876404494
methyldopa,Contracture,1,401,400,6,5,421429,175.76208333333332
methyldopa,Coronary Aneurysm,3,401,398,11,8,421426,289.0525354042942
methyldopa,Coronary Artery Vasospasm,2,401,399,14,12,421422,151.0279269602578
methyldopa,Craniocerebral Trauma,1,401,400,305,304,421130,3.4551639344262295
methyldopa,Cyst of tongue,2,401,399,6,4,421430,352.4051796157059
methyldopa,De Quervain Disease,2,401,399,175,173,421261,12.077622627998567
methyldopa,Decreased platelet count,1,401,400,245,244,421190,4.301938775510204
methyldopa,Dengue Fever,1,401,400,66,65,421369,15.976098484848485
methyldopa,Depressed mood,1,401,400,174,173,421261,6.058347701149425
methyldopa,Device difficult to use,1,401,400,56,55,421379,18.829419642857143
methyldopa,Dilatation of aorta,2,401,399,308,306,421128,6.860121081925594
methyldopa,Dislocations,1,401,400,127,126,421308,8.301338582677165
methyldopa,Disorder of vein,1,401,400,99,98,421336,10.649898989898992
methyldopa,Disseminated Intravascular Coagulation,1,401,400,42,41,421393,25.106726190476188
methyldopa,Double kidney (disorder),2,401,399,7,5,421429,302.0608664518439
methyldopa,Down Syndrome,1,401,400,6,5,421429,175.76208333333332
methyldopa,Drug ineffective for unapproved indication,3,401,398,933,930,420504,3.4004588860702225
methyldopa,Dry lips (finding),1,401,400,19,18,421416,55.50210526315789
methyldopa,Dry tongue,1,401,400,27,26,421408,39.056296296296296
methyldopa,"Edema, generalized",1,401,400,307,306,421128,3.4326384364820846
methyldopa,Enuresis,1,401,400,5,4,421430,210.915
methyldopa,Erosive Duodenitis,1,401,400,15,14,421420,70.30333333333333
methyldopa,Excoriation,4,401,397,1205,1201,420233,3.517083520595336
methyldopa,Exposure during breast feeding,3,401,398,7,4,421430,454.22972002871495
methyldopa,Facial Injuries,2,401,399,420,418,421016,5.029418785057883
methyldopa,Furred tongue,4,401,397,49,45,421389,86.72924484655321
methyldopa,Gallstone ileus,1,401,400,88,87,421347,11.981448863636365
methyldopa,Gas retention,1,401,400,9,8,421426,117.17388888888888
methyldopa,Gastritis,1,401,400,202,201,421233,5.2182301980198025
methyldopa,Gastrointestinal carcinoma,8,401,393,350,342,421092,24.513849509269356
methyldopa,Gingival discolouration,4,401,397,113,109,421325,37.60255009919529
methyldopa,HELLP Syndrome,17,401,384,405,388,421046,46.06680812757202
methyldopa,Halitosis,1,401,400,277,276,421158,3.8046750902527076
methyldopa,Hemorrhage of kidney,1,401,400,11,10,421424,95.86909090909091
methyldopa,Hernia of abdominal cavity,1,401,400,26,25,421409,40.558557692307694
methyldopa,Hot flushes,1,401,400,243,242,421192,4.337366255144033
methyldopa,Hydrops Fetalis,1,401,400,6,5,421429,175.76208333333332
methyldopa,Hyperacusis,1,401,400,7,6,421428,150.65285714285713
methyldopa,Hypersensitivity,1,401,400,203,202,421232,5.192512315270936
methyldopa,Hypertensive Retinopathy,1,401,400,5,4,421430,210.915
methyldopa,"Hypertonia, Neonatal",1,401,400,37,36,421398,28.49986486486487
methyldopa,Hypocomplementaemia,1,401,400,24,23,421411,43.93864583333333
methyldopa,Impaired work ability,1,401,400,270,269,421165,3.90337962962963
methyldopa,Increased frequency of micturition,1,401,400,231,230,421204,4.562813852813853
methyldopa,Infarction,1,401,400,54,53,421381,19.526898148148145
methyldopa,Inflammatory pain,1,401,400,32,31,421403,32.953359375
methyldopa,Inhibitory drug interaction,1,401,400,5,4,421430,210.915
methyldopa,Injection site extravasation,1,401,400,323,322,421112,3.2624767801857586
methyldopa,Internal Carotid Artery Stenosis,1,401,400,99,98,421336,10.649898989898992
methyldopa,Intestinal Fistula,2,401,399,11,9,421425,192.2187286397813
methyldopa,Labile blood pressure,1,401,400,86,85,421349,12.26014534883721
methyldopa,Lethargy,1,401,400,114,113,421321,9.248267543859649
methyldopa,"Leukemia, Myelocytic, Acute",1,401,400,48,47,421387,21.968072916666667
methyldopa,Leukocyte Disorders,1,401,400,61,60,421374,17.285819672131147
methyldopa,"Leukoencephalopathy, Progressive Multifocal",1,401,400,219,218,421216,4.81296803652968
methyldopa,Lip swelling,2,401,399,372,370,421064,5.679022825881909
methyldopa,Low density lipoprotein abnormal,1,401,400,249,248,421186,4.232791164658634
methyldopa,Lymphocyte stimulation test positive,1,401,400,76,75,421359,13.873651315789473
methyldopa,Maternal drugs affecting foetus,1,401,400,92,91,421343,11.460407608695652
methyldopa,Maternal exposure during pregnancy,1,401,400,288,287,421147,3.6592621527777776
methyldopa,Maternal hypertension affecting foetus,1,401,400,159,158,421276,6.630125786163522
methyldopa,Medical device complication,1,401,400,63,62,421372,16.736984126984126
methyldopa,Mental disorders,1,401,400,47,46,421388,22.435531914893616
methyldopa,Metabolic alkalosis,1,401,400,113,112,421322,9.330132743362832
methyldopa,Miliaria,1,401,400,27,26,421408,39.056296296296296
methyldopa,Movement Disorders,1,401,400,331,330,421104,3.1835649546827796
methyldopa,Myocardial Ischemia,1,401,400,208,207,421227,5.067632211538462
methyldopa,Nasal discomfort,1,401,400,289,288,421146,3.6465916955017303
methyldopa,Oligohydramnios,1,401,400,8,7,421427,131.82093749999999
methyldopa,Oral mucosal blisters,3,401,398,15,12,421422,211.96984924623118
methyldopa,PO2 increased,1,401,400,27,26,421408,39.056296296296296
methyldopa,Pain in testicle,1,401,400,56,55,421379,18.829419642857143
methyldopa,Paronychia (disorder),1,401,400,12,11,421423,87.87979166666666
methyldopa,Patent ductus arteriosus,1,401,400,10,9,421425,105.45625
methyldopa,Pelvic fluid collection,1,401,400,13,12,421422,81.11961538461539
methyldopa,Pelvic haemorrhage,1,401,400,93,92,421342,11.33715053763441
methyldopa,Pericardial effusion,1,401,400,55,54,421380,19.171818181818182
methyldopa,Peritoneal Dialysis,1,401,400,12,11,421423,87.87979166666666
methyldopa,Persistent Fetal Circulation Syndrome,1,401,400,12,11,421423,87.87979166666666
methyldopa,Pharyngotonsillitis,1,401,400,5,4,421430,210.915
methyldopa,Pigmentation of eyelids,1,401,400,127,126,421308,8.301338582677165
methyldopa,Polydactyly,11,401,390,343,332,421102,34.65957987590641
methyldopa,Post procedural complication,1,401,400,53,52,421382,19.895377358490567
methyldopa,Postural dizziness,7,401,394,36,29,421405,208.16363508178227
methyldopa,Pregnancy associated hypertension,1,401,400,52,51,421383,20.27802884615385
methyldopa,Premature Birth,3,401,398,61,58,421376,52.118049262706975
methyldopa,Preterm premature rupture of membranes (disorder),4,401,397,163,159,421275,26.064934864242556
methyldopa,Procedural hypotension,1,401,400,47,46,421388,22.435531914893616
methyldopa,Purulent discharge,1,401,400,156,155,421279,6.757676282051282
methyldopa,Pyelonephritis,1,401,400,170,169,421265,6.200955882352941
methyldopa,Radiation exposure during pregnancy,7,401,394,64,57,421377,117.08427189086294
methyldopa,Rapid correction of hyponatraemia,1,401,400,19,18,421416,55.50210526315789
methyldopa,Renal Insufficiency,3,401,398,907,904,420530,3.498152282914019
methyldopa,Renal cancer metastatic,1,401,400,29,28,421406,36.36258620689655
methyldopa,Renal failure neonatal,1,401,400,12,11,421423,87.87979166666666
methyldopa,Renal tubular acidosis,1,401,400,23,22,421412,45.84913043478261
methyldopa,Renal tubular necrosis,1,401,400,46,45,421389,22.923315217391302
methyldopa,Repair of hip,1,401,400,184,183,421251,5.728953804347825
methyldopa,"Respiratory Distress Syndrome, Newborn",1,401,400,9,8,421426,117.17388888888888
methyldopa,Respiratory tract congestion,4,401,397,337,333,421101,12.601873098685244
methyldopa,Retrognathia,1,401,400,14,13,421421,75.32517857142857
methyldopa,Rib Fractures,1,401,400,108,107,421327,9.762199074074074
methyldopa,Right Ventricular Dysfunction,1,401,400,79,78,421356,13.346708860759493
methyldopa,Rupture of liver,1,401,400,19,18,421416,55.50210526315789
methyldopa,Sees haloes around lights,2,401,399,300,298,421136,7.043191311612365
methyldopa,Sense of smell altered,1,401,400,71,70,421364,14.850845070422535
methyldopa,Sjogren-Larsson Syndrome,1,401,400,79,78,421356,13.346708860759493
